n,exact_holes,max_depth,K3_r3_ratio,K3_r3_margin,K3_bonf_ratio,K3_bonf_margin,K3_best_r,K3_best_ratio,K3_best_margin,K5_r3_ratio,K5_r3_margin,K5_bonf_ratio,K5_bonf_margin,K5_best_r,K5_best_ratio,K5_best_margin,K7_r3_ratio,K7_r3_margin,K7_bonf_ratio,K7_bonf_margin,K7_best_r,K7_best_ratio,K7_best_margin,K9_r3_ratio,K9_r3_margin,K9_bonf_ratio,K9_bonf_margin,K9_best_r,K9_best_ratio,K9_best_margin,K11_r3_ratio,K11_r3_margin,K11_bonf_ratio,K11_bonf_margin,K11_best_r,K11_best_ratio,K11_best_margin
107112,9293,8,1.03580520079,-3835.16666667,1.42285644932,-45293,3,1.03580520079,-3835.16666667,0.931895585929,7294.8,0.931912390769,7293,3,0.931895585929,7294.8,0.922985819916,8249.14285714,0.913287026664,9288,2,0.913287026664,9288,0.919304196646,8643.48888889,0.913240346553,9293,2,0.913240346553,9293,0.917374789798,8850.15151515,0.913240346553,9293,2,0.913240346553,9293
107113,9330,8,1.03515601903,-3765.66666667,1.42174152531,-45174,3,1.03515601903,-3765.66666667,0.931569464024,7329.8,0.931166151634,7373,2,0.931166151634,7373,0.922664782586,8283.60714286,0.912933070682,9326,2,0.912933070682,9326,0.918974250454,8678.91111111,0.912895726943,9330,2,0.912895726943,9330,0.917040174791,8886.07575758,0.912895726943,9330,2,0.912895726943,9330
107114,9201,8,1.03644559379,-3903.83333333,1.42183094647,-45184,3,1.03644559379,-3903.83333333,0.932745174923,7203.93333333,0.932987284575,7178,3,0.932745174923,7203.93333333,0.923845489052,8157.21428571,0.914119536195,9199,2,0.914119536195,9199,0.920164186443,8551.53333333,0.9141008645,9201,2,0.9141008645,9201,0.918234947643,8758.18181818,0.9141008645,9201,2,0.9141008645,9201
107115,9221,8,1.03660240551,-3920.66666667,1.4244970359,-45470,3,1.03660240551,-3920.66666667,0.932489380572,7231.4,0.932269056621,7255,2,0.932269056621,7255,0.923643814058,8178.89285714,0.913924286981,9220,2,0.913924286981,9220,0.919968465875,8572.57777778,0.913914951221,9221,2,0.913914951221,9221,0.918042347576,8778.89393939,0.913914951221,9221,2,0.913914951221,9221
107122,9246,8,1.03606013082,-3862.83333333,1.42362913314,-45380,3,1.03606013082,-3862.83333333,0.932255434613,7256.93333333,0.932310823174,7251,3,0.932255434613,7256.93333333,0.923395087577,8206.07142857,0.913705868076,9244,2,0.913705868076,9244,0.919727662541,8598.93333333,0.913687197775,9246,2,0.913687197775,9246,0.917805696479,8804.81818182,0.913687197775,9246,2,0.913687197775,9246
107123,9287,8,1.03514340213,-3764.66666667,1.41981647265,-44972,3,1.03514340213,-3764.66666667,0.931940541869,7290.73333333,0.931620660362,7325,2,0.931620660362,7325,0.923053405898,8242.75,0.9133332711,9284,2,0.9133332711,9284,0.919370775236,8637.24444444,0.913305265909,9287,2,0.913305265909,9287,0.91744084045,8843.98484848,0.913305265909,9287,2,0.913305265909,9287
107126,9321,8,1.03527154939,-3778.5,1.42158766313,-45163,3,1.03527154939,-3778.5,0.931515536222,7336.46666667,0.931837275731,7302,3,0.931515536222,7336.46666667,0.922673167245,8283.71428571,0.91300898008,9319,2,0.91300898008,9319,0.919015199132,8675.57777778,0.912990310476,9321,2,0.912990310476,9321,0.917098189105,8880.93939394,0.912990310476,9321,2,0.912990310476,9321
107127,9283,8,1.03563216245,-3817.16666667,1.42152771944,-45157,3,1.03563216245,-3817.16666667,0.932031451766,7281.26666667,0.931613878854,7326,2,0.931613878854,7326,0.923129289802,8234.92857143,0.913383180711,9279,2,0.913383180711,9279,0.919433320576,8630.86666667,0.913345841851,9283,2,0.913345841851,9283,0.917496395527,8838.36363636,0.913345841851,9283,2,0.913345841851,9283
107130,9340,8,1.03487196241,-3735.83333333,1.42173060767,-45180,3,1.03487196241,-3735.83333333,0.931431594014,7345.73333333,0.931699803976,7317,3,0.931431594014,7345.73333333,0.922524369591,8299.96428571,0.912862876879,9335,2,0.912862876879,9335,0.918856840599,8692.86666667,0.912816204611,9340,2,0.912816204611,9340,0.916934820057,8898.77272727,0.912816204611,9340,2,0.912816204611,9340
107131,9230,8,1.03571795279,-3826.5,1.42075589699,-45076,3,1.03571795279,-3826.5,0.932348246539,7247.6,0.932073816169,7277,2,0.932073816169,7277,0.92353153749,8192.14285714,0.913862467446,9228,2,0.913862467446,9228,0.919871725063,8584.22222222,0.913843798714,9230,2,0.913843798714,9230,0.917953748498,8789.6969697,0.913843798714,9230,2,0.913843798714,9230
107132,9115,8,1.03737445394,-4004,1.4237296046,-45395,3,1.03737445394,-4004,0.933487660083,7125.6,0.933763954747,7096,3,0.933487660083,7125.6,0.924623028467,8075.28571429,0.914946047866,9112,2,0.914946047866,9112,0.92095670139,8468.06666667,0.914918045029,9115,2,0.914918045029,9115,0.91903531073,8673.90909091,0.914918045029,9115,2,0.914918045029,9115
107133,9269,8,1.03563483396,-3817.66666667,1.42176546909,-45185,3,1.03563483396,-3817.66666667,0.932068239167,7277.73333333,0.931673713982,7320,2,0.931673713982,7320,0.923219269506,8225.75,0.913500042004,9267,2,0.913500042004,9267,0.919540508838,8619.86666667,0.91348137362,9269,2,0.91348137362,9269,0.917612602178,8826.40909091,0.91348137362,9269,2,0.91348137362,9269
107134,9357,7,1.03466842148,-3714.16666667,1.42089346053,-45092,3,1.03466842148,-3714.16666667,0.931142307764,7377,0.931151641869,7376,3,0.931142307764,7377,0.922341580237,8319.85714286,0.912660779958,9357,2,0.912660779958,9357,0.918684389021,8711.66666667,0.912660779958,9357,2,0.912660779958,9357,0.916767786137,8917,0.912660779958,9357,2,0.912660779958,9357
107135,9217,8,1.03645711797,-3905.83333333,1.42253231904,-45268,3,1.03645711797,-3905.83333333,0.932717910425,7208.26666667,0.932580389229,7223,2,0.932580389229,7223,0.923762409243,8167.71428571,0.914015027769,9212,2,0.914015027769,9212,0.920062434208,8564.11111111,0.91396835768,9217,2,0.91396835768,9217,0.918123409858,8771.84848485,0.91396835768,9217,2,0.91396835768,9217
107139,9303,8,1.03590662597,-3847,1.42190052175,-45202,3,1.03590662597,-3847,0.931898437233,7296.33333333,0.931948216802,7291,3,0.931898437233,7296.33333333,0.922950226208,8255.03571429,0.913215542426,9298,2,0.913215542426,9298,0.919255048737,8650.93333333,0.913168874079,9303,2,0.913168874079,9303,0.917318538619,8858.40909091,0.913168874079,9303,2,0.913168874079,9303
107140,9325,8,1.03552828075,-3806.5,1.4226899384,-45287,3,1.03552828075,-3806.5,0.931561197187,7332.53333333,0.931500840022,7339,2,0.931500840022,7339,0.922705272141,8281.35714286,0.912973679298,9324,2,0.912973679298,9324,0.919025366602,8675.62222222,0.912964345716,9325,2,0.912964345716,9325,0.917096859957,8882.24242424,0.912964345716,9325,2,0.912964345716,9325
107143,9301,8,1.03522239748,-3773.83333333,1.42131543825,-45141,3,1.03522239748,-3773.83333333,0.931725513255,7315.13333333,0.931848090869,7302,3,0.931725513255,7315.13333333,0.922878769495,8263,0.913209449054,9299,2,0.913209449054,9299,0.919218863264,8655.13333333,0.913190782412,9301,2,0.913190782412,9301,0.917300837538,8860.63636364,0.913190782412,9301,2,0.913190782412,9301
107144,9218,8,1.03633116802,-3892.66666667,1.42229149556,-45246,3,1.03633116802,-3892.66666667,0.932635829662,7217.66666667,0.931895393116,7297,2,0.931895393116,7297,0.923754479952,8169.25,0.913984917494,9216,2,0.913984917494,9216,0.92005670458,8565.44444444,0.913966251027,9218,2,0.913966251027,9218,0.918118832995,8773.07575758,0.913966251027,9218,2,0.913966251027,9218
107148,9295,8,1.03564073369,-3818.83333333,1.42273304215,-45295,3,1.03564073369,-3818.83333333,0.931857493063,7301.33333333,0.931897935566,7297,3,0.931857493063,7301.33333333,0.922973363945,8253.25,0.913269496398,9293,2,0.913269496398,9293,0.919300406914,8646.8,0.913250830627,9295,2,0.913250830627,9295,0.917375541732,8853.04545455,0.913250830627,9295,2,0.913250830627,9295
107149,9257,8,1.0357819485,-3834,1.42165582507,-45180,3,1.0357819485,-3834,0.932184154775,7266.4,0.931907903947,7296,2,0.931907903947,7296,0.923332062295,8214.89285714,0.913643617766,9253,2,0.913643617766,9253,0.919657880356,8608.57777778,0.913606286573,9257,2,0.913606286573,9257,0.917732373243,8814.89393939,0.913606286573,9257,2,0.913606286573,9257
107152,9216,8,1.03679352695,-3942.5,1.42318388831,-45345,3,1.03679352695,-3942.5,0.932666368025,7214.93333333,0.9327777363,7203,3,0.932666368025,7214.93333333,0.923766171953,8168.60714286,0.914000671943,9215,2,0.914000671943,9215,0.920073457435,8564.28888889,0.913991339406,9216,2,0.913991339406,9216,0.918138238062,8771.65151515,0.913991339406,9216,2,0.913991339406,9216
107153,9253,8,1.03476648655,-3725.33333333,1.42033354176,-45040,3,1.03476648655,-3725.33333333,0.932102694278,7275.4,0.931733129264,7315,2,0.931733129264,7315,0.923309593358,8217.60714286,0.913693503682,9248,2,0.913693503682,9248,0.919659220409,8608.75555556,0.913646841432,9253,2,0.913646841432,9253,0.917746190734,8813.74242424,0.913646841432,9253,2,0.913646841432,9253
107157,9160,8,1.03755393177,-4024.16666667,1.42443330814,-45481,3,1.03755393177,-4024.16666667,0.933220725975,7155.86666667,0.933266142203,7151,3,0.933220725975,7155.86666667,0.924287993985,8113.07142857,0.9145366145,9158,2,0.9145366145,9158,0.920597088592,8508.57777778,0.914517950297,9160,2,0.914517950297,9160,0.918662817316,8715.84848485,0.914517950297,9160,2,0.914517950297,9160
107158,9332,8,1.03491573191,-3741.5,1.42154575487,-45172,3,1.03491573191,-3741.5,0.931451999229,7345.46666667,0.931325705967,7359,2,0.931325705967,7359,0.922613603944,8292.57142857,0.912932305567,9330,2,0.912932305567,9330,0.918949173702,8685.24444444,0.912913641539,9332,2,0.912913641539,9332,0.917028777105,8891.03030303,0.912913641539,9332,2,0.912913641539,9332
107164,9259,8,1.03580804499,-3837.33333333,1.42174610877,-45196,3,1.03580804499,-3837.33333333,0.932199246015,7265.8,0.932262700161,7259,3,0.932199246015,7265.8,0.923312799608,8218.10714286,0.913627710798,9256,2,0.913627710798,9256,0.919643412589,8611.33333333,0.913599716323,9259,2,0.913599716323,9259,0.917720418322,8817.40909091,0.913599716323,9259,2,0.913599716323,9259
107165,9233,8,1.03613742049,-3872.66666667,1.4221527551,-45240,3,1.03613742049,-3872.66666667,0.932449338248,7239.06666667,0.932160686791,7270,2,0.932160686791,7270,0.923597123261,8187.71428571,0.913852470489,9232,2,0.913852470489,9232,0.919912284794,8582.6,0.913843139085,9233,2,0.913843139085,9233,0.917981192978,8789.54545455,0.913843139085,9233,2,0.913843139085,9233
107170,9165,7,1.03640011197,-3901,1.42202108799,-45228,3,1.03640011197,-3901,0.932919660353,7189,0.933255575254,7153,3,0.932919660353,7189,0.924139218065,8130,0.914481664645,9165,2,0.914481664645,9165,0.920490808995,8521,0.914481664645,9165,2,0.914481664645,9165,0.91857880852,8725.90909091,0.914481664645,9165,2,0.914481664645,9165
107171,9240,8,1.0361509488,-3874.33333333,1.42524563548,-45574,3,1.0361509488,-3874.33333333,0.932315023032,7253.86666667,0.931753925969,7314,2,0.931753925969,7314,0.923484098177,8200.28571429,0.913819969955,9236,2,0.913819969955,9236,0.919819105293,8593.06666667,0.913782646425,9240,2,0.913782646425,9240,0.917898413835,8798.90909091,0.913782646425,9240,2,0.913782646425,9240
107172,9233,8,1.03608218565,-3867,1.42174261934,-45199,3,1.03608218565,-3867,0.932471167842,7237.2,0.93281827343,7200,3,0.932471167842,7237.2,0.923569455775,8191.21428571,0.913858097264,9232,2,0.913858097264,9232,0.91989719537,8584.77777778,0.913848766469,9233,2,0.913848766469,9233,0.917972695265,8791.03030303,0.913848766469,9233,2,0.913848766469,9233
107173,9223,7,1.03668212454,-3931.33333333,1.42385675497,-45426,3,1.03668212454,-3931.33333333,0.932608648322,7222.53333333,0.932277719202,7258,2,0.932277719202,7258,0.923730457165,8174.03571429,0.913942877404,9223,2,0.913942877404,9223,0.920032927033,8570.31111111,0.913942877404,9223,2,0.913942877404,9223,0.918095183969,8777.98484848,0.913942877404,9223,2,0.913942877404,9223
107175,9328,8,1.03592100148,-3849.83333333,1.42456729648,-45503,3,1.03592100148,-3849.83333333,0.931578570873,7333.06666667,0.931709820387,7319,3,0.931578570873,7333.06666667,0.922686194142,8286.10714286,0.913011429904,9323,2,0.913011429904,9323,0.919013658865,8679.71111111,0.912964777233,9328,2,0.912964777233,9328,0.91708901471,8885.98484848,0.912964777233,9328,2,0.912964777233,9328
107177,9242,8,1.03588145467,-3845.66666667,1.42218946229,-45249,3,1.03588145467,-3845.66666667,0.932351779455,7250.33333333,0.93158046969,7333,2,0.93158046969,7333,0.923518705373,8197.03571429,0.913787473059,9240,2,0.913787473059,9240,0.919835412449,8591.8,0.913768812338,9242,2,0.913768812338,9242,0.917905130595,8798.68181818,0.913768812338,9242,2,0.913768812338,9242
107182,9268,8,1.03599640487,-3858.16666667,1.42360657573,-45403,3,1.03599640487,-3858.16666667,0.932121687099,7275.33333333,0.932199436473,7267,3,0.932121687099,7275.33333333,0.923247040415,8226.53571429,0.913558246721,9265,2,0.913558246721,9265,0.919576255549,8619.97777778,0.913530256946,9268,2,0.913530256946,9268,0.917652528721,8826.16666667,0.913530256946,9268,2,0.913530256946,9268
107183,9272,8,1.03574727335,-3831.5,1.42113021655,-45138,3,1.03574727335,-3831.5,0.932105526685,7277.13333333,0.932060121474,7282,2,0.932060121474,7282,0.923241425546,8227.21428571,0.913521733857,9269,2,0.913521733857,9269,0.919558968203,8621.91111111,0.913493744344,9272,2,0.913493744344,9272,0.917629124248,8828.75757576,0.913493744344,9272,2,0.913493744344,9272
107185,9315,8,1.03576371072,-3833.33333333,1.42298829127,-45338,3,1.03576371072,-3833.33333333,0.93178336521,7311.8,0.931958762887,7293,3,0.93178336521,7311.8,0.922863340419,8267.89285714,0.913122171946,9312,2,0.913122171946,9312,0.919172769822,8663.46666667,0.913094182955,9315,2,0.913094182955,9315,0.917238674,8870.77272727,0.913094182955,9315,2,0.913094182955,9315
107186,9254,8,1.03672276852,-3936.16666667,1.42252719572,-45289,3,1.03672276852,-3936.16666667,0.932373630885,7248.6,0.932062023025,7282,2,0.932062023025,7282,0.92347148215,8202.78571429,0.9136734275,9253,2,0.9136734275,9253,0.919766470331,8599.91111111,0.913664097923,9254,2,0.913664097923,9254,0.917824806383,8808.03030303,0.913664097923,9254,2,0.913664097923,9254
107195,9359,8,1.03486791983,-3737.66666667,1.42064461962,-45091,3,1.03486791983,-3737.66666667,0.931383615529,7355.33333333,0.931638602547,7328,3,0.931383615529,7355.33333333,0.922441078675,8313.92857143,0.912738467279,9354,2,0.912738467279,9354,0.918758026649,8708.73333333,0.912691823313,9359,2,0.912691823313,9359,0.916827871042,8915.63636364,0.912691823313,9359,2,0.912691823313,9359
107197,9167,7,1.0373393534,-4002.66666667,1.42461076336,-45517,3,1.0373393534,-4002.66666667,0.933072753902,7174.4,0.93268468334,7216,2,0.93268468334,7216,0.924246614044,8120.53571429,0.914484547142,9167,2,0.914484547142,9167,0.920558722104,8515.86666667,0.914484547142,9167,2,0.914484547142,9167,0.91862603007,8723.04545455,0.914484547142,9167,2,0.914484547142,9167
107200,9222,8,1.03629508706,-3890.83333333,1.42226679104,-45267,3,1.03629508706,-3890.83333333,0.93259079602,7226.26666667,0.932733208955,7211,3,0.93259079602,7226.26666667,0.92370635661,8178.67857143,0.914001865672,9219,2,0.914001865672,9219,0.920029643449,8572.82222222,0.913973880597,9222,2,0.913973880597,9222,0.918102809815,8779.37878788,0.913973880597,9222,2,0.913973880597,9222
107201,9205,8,1.0371995908,-3987.83333333,1.42520125745,-45582,3,1.0371995908,-3987.83333333,0.932695279584,7215.13333333,0.932556599285,7230,2,0.932556599285,7230,0.923865648908,8161.67857143,0.914142591953,9204,2,0.914142591953,9204,0.920188970045,8555.82222222,0.914133263682,9205,2,0.914133263682,9205,0.918262154384,8762.37878788,0.914133263682,9205,2,0.914133263682,9205
107205,9221,8,1.03636024439,-3898,1.42220978499,-45263,3,1.03636024439,-3898,0.93265052936,7220.2,0.93269903456,7215,3,0.93265052936,7220.2,0.923742229507,8175.21428571,0.914005876592,9219,2,0.914005876592,9219,0.920057003975,8570.28888889,0.913987220745,9221,2,0.913987220745,9221,0.918125709311,8777.33333333,0.913987220745,9221,2,0.913987220745,9221
107206,9245,8,1.03653557948,-3916.83333333,1.42316661381,-45366,3,1.03653557948,-3916.83333333,0.932432886219,7243.6,0.932363860232,7251,2,0.932363860232,7251,0.923541726076,8196.78571429,0.913773482827,9244,2,0.913773482827,9244,0.919847977,8592.77777778,0.913764154991,9245,2,0.913764154991,9245,0.917912215452,8800.3030303,0.913764154991,9245,2,0.913764154991,9245
107215,9242,8,1.03663200112,-3927.5,1.42314041878,-45367,3,1.03663200112,-3927.5,0.932519392498,7234.93333333,0.932612041226,7225,3,0.932519392498,7234.93333333,0.923584786244,8192.85714286,0.913818029194,9240,2,0.913818029194,9240,0.919888075363,8589.2,0.913799375087,9242,2,0.913799375087,9242,0.917950761639,8796.90909091,0.913799375087,9242,2,0.913799375087,9242
107216,9175,8,1.03627101676,-3888.83333333,1.42364945531,-45422,3,1.03627101676,-3888.83333333,0.932832164354,7201.46666667,0.932370168632,7251,2,0.932370168632,7251,0.924086490289,8139.14285714,0.914434412774,9174,2,0.914434412774,9174,0.920436626374,8530.46666667,0.914425085808,9175,2,0.914425085808,9175,0.918523863467,8735.54545455,0.914425085808,9175,2,0.914425085808,9175
107227,9285,8,1.03615072075,-3876.33333333,1.42271069787,-45326,3,1.03615072075,-3876.33333333,0.93205442659,7285.6,0.93227452041,7262,3,0.93205442659,7285.6,0.923158346312,8239.5,0.913435981609,9282,2,0.913435981609,9282,0.919474883503,8634.46666667,0.913408003581,9285,2,0.913408003581,9285,0.917544512619,8841.45454545,0.913408003581,9285,2,0.913408003581,9285
107228,9218,8,1.03576180351,-3834.66666667,1.42072966016,-45114,3,1.03576180351,-3834.66666667,0.932602802751,7226.86666667,0.932526951916,7235,2,0.932526951916,7235,0.92374626297,8176.53571429,0.914052299772,9216,2,0.914052299772,9216,0.920077052843,8569.97777778,0.914033647928,9218,2,0.914033647928,9218,0.918154151279,8776.16666667,0.914033647928,9218,2,0.914033647928,9218
107232,9269,8,1.03631844972,-3894.5,1.42271896449,-45329,3,1.03631844972,-3894.5,0.932350417786,7254.2,0.932855863921,7200,3,0.932350417786,7254.2,0.923340447414,8220.35714286,0.913598552671,9265,2,0.913598552671,9265,0.919646084088,8616.51111111,0.913561250373,9269,2,0.913561250373,9269,0.917710000633,8824.12121212,0.913561250373,9269,2,0.913561250373,9269
107233,9163,8,1.03686676054,-3953.33333333,1.42462674736,-45534,3,1.03686676054,-3953.33333333,0.933042378124,7180.06666667,0.932809862636,7205,2,0.932809862636,7205,0.924246067642,8123.32142857,0.914578534593,9160,2,0.914578534593,9160,0.920583319604,8516.08888889,0.91455055813,9163,2,0.91455055813,9163,0.91866380459,8721.92424242,0.91455055813,9163,2,0.91455055813,9163
107242,9272,8,1.03674399955,-3940.5,1.42719270435,-45813,3,1.03674399955,-3940.5,0.932135419581,7277.93333333,0.932526435538,7236,3,0.932135419581,7277.93333333,0.923244690913,8231.39285714,0.913597284646,9266,2,0.913597284646,9266,0.919578979214,8624.51111111,0.913541336417,9272,2,0.913541336417,9272,0.917657911051,8830.53030303,0.913541336417,9272,2,0.913541336417,9272
107243,9264,8,1.03590133311,-3850.16666667,1.4209785254,-45147,3,1.03590133311,-3850.16666667,0.932284002996,7262.06666667,0.931669199855,7328,2,0.931669199855,7328,0.923413582771,8213.35714286,0.913626064172,9263,2,0.913626064172,9263,0.919712553111,8610.26666667,0.913616739554,9264,2,0.913616739554,9264,0.91777297607,8818.27272727,0.913616739554,9264,2,0.913616739554,9264
107245,9198,8,1.03687351392,-3954.5,1.42391719894,-45463,3,1.03687351392,-3954.5,0.932847840614,7201.73333333,0.933115762973,7173,3,0.932847840614,7201.73333333,0.923968816395,8153.96428571,0.914261737144,9195,2,0.914261737144,9195,0.920291129864,8548.37777778,0.914233763812,9198,2,0.914233763812,9198,0.91836378612,8755.07575758,0.914233763812,9198,2,0.914233763812,9198
107246,9298,8,1.03528647533,-3784.33333333,1.4211718852,-45169,3,1.03528647533,-3784.33333333,0.931904841828,7302.93333333,0.931615165134,7334,2,0.931615165134,7334,0.923031095399,8254.60714286,0.91333010089,9295,2,0.91333010089,9295,0.919355707646,8648.77777778,0.913302127818,9298,2,0.913302127818,9298,0.91742956861,8855.34848485,0.913302127818,9298,2,0.913302127818,9298
